experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-12-metrics-providers	variant	a	canonical_app	app	2855447	1028586	2622468	196312	4656	4619	4619	922	921	10	9	28177	4	1cef4338797ca61dbdb424e7d003317c6177dc61bd9402a0a182e4160db459f6	c536fe9546435b19315235ce7bd4786bcbe01e3422e91cd5f0c502a0235c77ca	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3031434	1009636	2795239	198857	5313
b1-12-metrics-providers	variant	a	canonical_index_hub	index_hub	2634483	950146	2411694	186770	4327	4288	4288	860	859	10	9	27959	4	9964224f8f73bd791be87b4da3502a1bdbc276e11e92754613fbbc6eb57b3136	3c08905cec7873e42ad4791a217f4869d16ed69d2fb70343de877903d478eaec	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2802165	932194	2576553	188969	4993
b1-12-metrics-providers	variant	a	canonical_test	test	3169055	1129755	2915529	210389	5175	5136	5136	973	972	12	11	33804	6	5d9881aa71539312aba60da4fb7ddc7a2562f914f77892f298896946cf05dc38	fe3dcc8aed78205702267e523479303adf834bd4e3eac57df895597ecaa95e40	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3367286	1109359	3110561	212909	5883
b1-12-metrics-providers	variant	a	canonical_user_hub	user_hub	3290824	1177366	3037498	213124	5455	5416	5416	980	979	15	14	30421	9	21a62712deb820a1ef36b03bd08e570f760024357b283cfe62fe2fc4db3766fe	9095bf5dbe5c7571bb6be34c76ab1bbfa0c30b57a5e92829fa9d67bcd6508e9a	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3496456	1160447	3239824	215721	6194
b1-12-metrics-providers	variant	a	canonical_scale_hub	scale_hub	3214812	1147663	2964652	211093	5278	5239	5239	965	964	12	11	29665	6	58a8353d64cb18fee6eed54b89df47397f22dc529bbd372e3f240c0d5641f3ce	d9acfb8986635ee5d740be8edcdab67e385918d40e6eb6ca8cf8600989c3d6ea	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3416508	1130375	3163134	213613	6001
b1-12-metrics-providers	variant	a	canonical_index_child	index_child	2409751	874985	2194642	180942	3982	3943	3943	837	836	10	9	26552	4	402233605645140e014ac6bf972e403673a5b0bad67bcf6a13aaa2a543508e77	bb45eca598ce5e42321e563f289828fa560d07e4e0b8ee140433188caba70740	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2563521	857097	2345608	183153	4595
b1-12-metrics-providers	variant	a	canonical_user_shard	user_shard	3226181	1151592	2972161	211055	5331	5288	5288	977	976	14	13	33290	8	cf605c37453d9e0a92590369d121dd6ac0d76b5c5c15c1d9d9fd36e5650f6bd3	ea0d236bb0f058a926096149a659dd5cc25486e167b84c84f0c96a8c3d9f7b90	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3428441	1130081	3171094	213693	6046
b1-12-metrics-providers	variant	a	canonical_scale_replica	scale_replica	2866175	1033740	2632172	196674	4684	4647	4647	925	924	11	10	28760	5	08943e093a77a29ed4a828b4a1fa0ca5ccf22dd11ab30d930390b9bfad0c294b	8bb20d6e45014ffa4b79d1d34653eed15246ebc440fdbbc7950dd9e7b38603b5	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3042472	1014680	2805221	199249	5343
b1-12-metrics-providers	variant	a	canonical_root	root	7056198	2512182	6624217	328438	9578	9533	9533	1652	1651	12	11	88042	6	f9596581a7eb5798bbfefcf78c9a149695449e36ad9c2dff6d648b32aff8e1ce	a384eca7b80b90efd0ded0f18ecb71d60775922c558187e61209dbe583215abe	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7495942	2442021	7059269	331781	10915
b1-12-metrics-providers	variant	a	canonical_fleet_coordinator	fleet_coordinator	3497977	1215581	3247309	199123	4497	4463	4463	883	882	7	6	43510	2	99912d80cd27cbf7a80b6b3cf4526c08b682a63dd306294e0d8a2816eaa5b767	7c7c37fff6ba4522e3ec8f01cb64e3ad2f209e70deb354ffae5b82e4dfeee1dc	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3721861	1182054	3468047	201465	5324
b1-12-metrics-providers	variant	a	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
