canister	endpoint_or_flow	scenario_key	count	total_local_instructions	avg_local_instructions
app	canic_time	app:canic_time:minimal-valid	0	0	0
app	canic_env	app:canic_env:minimal-valid	0	0	0
app	canic_log	app:canic_log:empty-page	0	0	0
root	canic_subnet_registry	root:canic_subnet_registry:full-registry	0	0	0
root	canic_subnet_state	root:canic_subnet_state:empty-struct	0	0	0
scale_hub	plan_create_worker	scale_hub:plan_create_worker:empty-pool	0	0	0
test	test	test:test:minimal-valid	1	384	384
