Name,ShallowSize,ShallowSizePercent,RetainedSize,RetainedSizePercent
data[0],149722,7.583398798281349,,
code[847],34050,1.7246278374686415,,
code[3335],20598,1.0432858794766249,,
code[687],17717,0.8973636239774426,,
code[502],16567,0.8391162814491331,,
code[1796],16196,0.8203251822508698,,
code[589],15401,0.7800585411117341,,
code[252],13225,0.669844439075559,,
code[3017],12306,0.6232972149159794,,
code[749],11677,0.5914384510461476,,
code[1770],11359,0.5753317945904933,,
code[1753],11342,0.5744707469183357,,
code[1523],11146,0.564543373756989,,
code[1687],10873,0.550715961139399,,
code[2486],10722,0.5430678318161167,,
code[169],10599,0.536837898658741,,
code[1736],10599,0.536837898658741,,
code[1720],10578,0.535774251534311,,
code[1938],10434,0.5284806712525052,,
code[3107],10433,0.5284300213894372,,
code[2376],10102,0.5116649167138976,,
code[641],10029,0.5079674767099267,,
code[2198],9962,0.5045739358843644,,
code[97],9752,0.4939374646400644,,
code[2260],9578,0.48512438846621575,,
code[2159],9566,0.4845165901093986,,
code[723],9541,0.4832503435326963,,
code[2164],9396,0.47590611338782246,,
code[29],9385,0.4753489648940734,,
code[1196],9371,0.4746398668111201,,
code[1852],9348,0.47347491996055385,,
code[3062],9092,0.46050855501512156,,
code[2574],8709,0.44110965746004105,,
code[76],8610,0.4360953210162996,,
code[845],8419,0.4264211971702935,,
code[572],8278,0.41927956647769205,,
code[3242],8051,0.4077820475612344,,
code[2094],7945,0.4024131620760163,,
code[834],7719,0.3909662930226268,,
code[1700],7474,0.3785570765709435,,
