experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-17-page-generic-cohort	width-1	a	leaf_probe	app	2463055	892344	2242085	185509	4071	4032	4032	853	852	13	12	27628	7	4c9948382ddcf8833cd599b222626744163bf4f1ef63dbf5117e99e506dd5ac9	0e378c3642e974afa27d8e57b72cf73c2e889e9fafb8243d2aab89f0d70102b1	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2620865	875277	2397160	187641	4690
b1-17-page-generic-cohort	width-1	b	leaf_probe	app	2463055	892344	2242085	185509	4071	4032	4032	853	852	13	12	27628	7	4c9948382ddcf8833cd599b222626744163bf4f1ef63dbf5117e99e506dd5ac9	0e378c3642e974afa27d8e57b72cf73c2e889e9fafb8243d2aab89f0d70102b1	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2620865	875277	2397160	187641	4690
b1-17-page-generic-cohort	width-2	a	leaf_probe	app	2464850	892839	2243726	185654	4074	4035	4035	856	855	13	12	27628	7	7e665855011e1a602c00e7189a7919a888b4efb9da67c15680b916f07b4a7901	bf181ee1c435835cdbf6f5229001f6dafb24d7c13f697bb756fb2c40e5a9d610	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2622809	875783	2398965	187769	4694
b1-17-page-generic-cohort	width-2	b	leaf_probe	app	2464850	892839	2243726	185654	4074	4035	4035	856	855	13	12	27628	7	7e665855011e1a602c00e7189a7919a888b4efb9da67c15680b916f07b4a7901	bf181ee1c435835cdbf6f5229001f6dafb24d7c13f697bb756fb2c40e5a9d610	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2622809	875783	2398965	187769	4694
b1-17-page-generic-cohort	width-3	a	leaf_probe	app	2466630	893252	2245347	185804	4077	4038	4038	859	858	13	12	27628	7	3c22535dbfc6b68304b41d7a2f9da8005e5ad7e063cf7108ce7a5db772ba26eb	341f6db4b5ddec13f97f426cb481a853acca3ec543ca4f9941c371eec2bb7d7b	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2624715	876304	2400734	187897	4697
b1-17-page-generic-cohort	width-3	b	leaf_probe	app	2466630	893252	2245347	185804	4077	4038	4038	859	858	13	12	27628	7	3c22535dbfc6b68304b41d7a2f9da8005e5ad7e063cf7108ce7a5db772ba26eb	341f6db4b5ddec13f97f426cb481a853acca3ec543ca4f9941c371eec2bb7d7b	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2624715	876304	2400734	187897	4697
b1-17-page-generic-cohort	width-4	a	leaf_probe	app	2468162	893614	2246724	185950	4080	4041	4041	862	861	13	12	27628	7	3bb5f11f484c0c2ae4174f960a0b39ddd06a6ae85822ae33138d2a305e35968f	8887a485002bb5fa4bba1293afae1fa49bc521170a0dbca985e9e810849723f4	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2626513	876380	2402266	188153	4701
b1-17-page-generic-cohort	width-4	b	leaf_probe	app	2468162	893614	2246724	185950	4080	4041	4041	862	861	13	12	27628	7	3bb5f11f484c0c2ae4174f960a0b39ddd06a6ae85822ae33138d2a305e35968f	8887a485002bb5fa4bba1293afae1fa49bc521170a0dbca985e9e810849723f4	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2626513	876380	2402266	188153	4701
b1-17-page-generic-cohort	width-5	a	leaf_probe	app	2470169	893686	2248580	186094	4081	4042	4042	865	864	13	12	27628	7	3a3586ad51c3daad8d3f695917a3a00e6562e1b0e784c69bf0f54b9bd6ecbd09	6420d031108c257bcef8d0cbf6690fc8dbcb9feec5e1c2a60aeef9171d886d1e	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2628693	876314	2404312	188281	4701
b1-17-page-generic-cohort	width-5	b	leaf_probe	app	2470169	893686	2248580	186094	4081	4042	4042	865	864	13	12	27628	7	3a3586ad51c3daad8d3f695917a3a00e6562e1b0e784c69bf0f54b9bd6ecbd09	6420d031108c257bcef8d0cbf6690fc8dbcb9feec5e1c2a60aeef9171d886d1e	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2628693	876314	2404312	188281	4701
