experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-09-candid-type-documentation	variant	a	canonical_app	app	2848728	1025835	2627542	192051	4691	4654	4654	920	919	10	9	20595	4	cc00abb20304a8b8d7bc7943a15df0438cf8245408c5c73b29468ed283e20c6e	e23d3ac0c8a2334cd044fedf57082b33e4056989f1dd146f18ce90622f472ddf	13cee8a1c207da590fadf4e8f5c54d7b3fc767bba3e87e2897658d5645515f7a	3027969	1005611	2803543	194641	5346
b1-09-candid-type-documentation	variant	a	canonical_index_hub	index_hub	2638509	949665	2425494	184515	4377	4338	4338	860	859	10	9	20408	4	f8b36f398885136633436b0c302dd3360592e7eac1494e3a68983a7a995edac0	1fe24631a760c7a1291d5d1b7b350d87b1ebbaa953d14b65a7e98e26a2512788	414c7b5643d84fc62c3da0c9c53c9f48f57bc8ab9393b1ebc851986a7a4bca76	2809034	930123	2593169	186721	5045
b1-09-candid-type-documentation	variant	a	canonical_test	test	3161683	1125188	2921107	205598	5213	5174	5174	973	972	12	11	25616	6	85f5dbfef4b52ef1aecaa36a260d66ebef0b3180690892bd05d50265000f5598	92caf43c472a9f9f0b1bb34d1f99059030c657c44988d519ffb2f017a343881d	775aff5ea3ef8a0680d77fa9104c16f37c51a93d3fb452a9b5c87b28981ab9b8	3362282	1103969	3118437	208181	5919
b1-09-candid-type-documentation	variant	a	canonical_user_hub	user_hub	3292285	1174194	3049288	210332	5495	5456	5456	980	979	15	14	22839	9	54f0a635c62d1ff441e2f36d1a360c44e0c2a6cdfd028ce617143af387e553b1	e9da0b5d9d632308a83d8ed51f832c154b1ef3796cfd36457ffbafd8d36431bf	2cb505552c893a6bd0a023f1529ce24312fce1b825b6c32a13b9a704bfed791c	3499660	1157202	3253379	212913	6233
b1-09-candid-type-documentation	variant	a	canonical_scale_hub	scale_hub	3213561	1143255	2974100	207929	5319	5280	5280	965	964	12	11	22083	6	c2f4dccb66961a0115919ff606beb1961de437055e82f9175e514349b8f99b6c	29bc8aebe41352214ee6687fd838725b40f480ed9c0ba232ae54c40174087be5	8f89bdf65c34ccb4f17b525dd853f2db3dbcfb7af5a8755d0dd1de3968a203c4	3417918	1126348	3175230	210469	6041
b1-09-candid-type-documentation	variant	a	canonical_index_child	index_child	2409843	874743	2205565	177622	4027	3988	3988	837	836	10	9	19001	4	6980cb75cb9e80acf464ba1246572ceb1f1f63a78160f1e5ee2ec40bb3258936	22b89c77888372111dc3e1f87f966d3f934f1bb37cc58b2e8254fee509ed94a4	75a563cecf2b474ee70cc954634b343813d07eec3e5ca27525f4a8691bd8ac00	2565734	856383	2358645	179833	4642
b1-09-candid-type-documentation	variant	a	canonical_user_shard	user_shard	3220658	1146894	2978474	206772	5369	5326	5326	977	976	14	13	25708	8	6904f7acea71c42b2e7b0dd127b3ef917ea5c8da66fe4a67d7426de1f9204754	4e4c4cc99562fe10208b02bfdf094ab2f363c79e1f015f1d1c0856689954cb73	1e8521887d5531f563791fd491c038be824863ebbde61d4b4b9dbcbc051dafae	3425093	1126162	3179644	209341	6082
b1-09-candid-type-documentation	variant	a	canonical_scale_replica	scale_replica	2859456	1030508	2637246	192413	4719	4682	4682	923	922	11	10	21178	5	a636a6c48cf389012c8ce59483e48169e599722042ec9676ff80f95c026796b2	925fda9922a31bc3a3c50ac9bda2f8e899f852484672878e7bef95d643ac4dc9	9b3a32adac6ba0a9ce10344f6d6ff1db53acc7474f77dc1a8d55501537b67c75	3038879	1010440	2813525	194905	5376
b1-09-candid-type-documentation	variant	a	canonical_root	root	6996001	2490642	6604744	308834	9626	9581	9581	1650	1649	12	11	66878	6	5253616620c732a57c09d0c5ac32d35bbff52bec9d1c0995b60828da100a6432	dfaeaf0a6872f0e2e581d2e3bd154ddaae74d96c48df2eacf6a6909ba6159f2b	74c611cf3625afe4c0e6cfc79a39529cc0ccfe5512d7363811af35e79c85606a	7441268	2415755	7045333	312165	10961
b1-09-candid-type-documentation	variant	a	canonical_fleet_coordinator	fleet_coordinator	3452762	1198654	3217926	183298	4490	4456	4456	883	882	7	6	43510	2	f19526e3e841c1a623dd1e3b9197a40ca561d5ac85c76443b6abbf738a280711	a700413789e826df5871a3b61af8758f64bfdc63c88df151671dbdec0fe9cacf	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3675647	1165291	3437713	185593	5316
b1-09-candid-type-documentation	baseline	a	canonical_wasm_store	wasm_store	2452131	890084	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	09b9f8790d2640aa35f0ce86c8f38b11e08dc7105a4a28dc92bc52015c730584	32064f855032859ca3feab8cf0efa982e9f6f009574f7eee4cb594d876d24da3	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870172	2408151	179229	4922
b1-09-candid-type-documentation	baseline	a	runtime_probe	test	2409482	873972	2198101	188732	4227	4188	4188	857	856	15	14	14496	9	9048a5ef1cc4c75a5c35853ee44da3b9511a712a0f29c4f21fe5cd7d9a069b7b	621cd890ae77dbdf10974e743cf30a3465d9d3828511427e22aafbd79b4bcf5c	39b18ad0b2589f36dd6b46cb1ae6704d83e6893fb224bda2daf189d952e1f96b	2566502	859579	2352082	191253	4774
b1-09-candid-type-documentation	baseline	a	payload_limit_probe	test	1987304	728338	1800078	171025	3541	3504	3504	749	748	12	11	9225	2	17f1c8624a995f3798f17f168a14f857c141e2b19844b7415269111a1b738484	1ece8f29c75726cb3da2859eb6e11a7069768b155febeeffc21ffe5e323634b6	fb5a55c930325f32d26ae91a49a6e47ebd3db4ea79290d07a21bb54d7ff6d0a9	2115167	714012	1925363	173133	4038
b1-09-candid-type-documentation	baseline	a	blob_storage_probe	test	2299125	834307	2092495	182113	3989	3950	3950	828	827	25	24	16015	19	987a69667270f23ba53f1ae37d2fe5b9a6b272618f6e3515aaabe46fb6be4451	02b17daec44fdebe8bcfe08947bbfad93ab4ba03c9396e9cf5dd7ebb803214ed	607642a82f5792b88be3d15b0de7eb179b94a67bb290693700a62888a87a51a8	2446176	817740	2236858	184253	4549
b1-09-candid-type-documentation	variant	a	canonical_wasm_store	wasm_store	2436370	883173	2244824	173166	4284	4245	4245	840	839	11	10	10354	5	7a8dd125d9b5266a2430addd29256a3110a6fa15c63a631f24ac843795412b08	782539256f689827e5e826b714ebe98351054fe839922fcc601553ac032b1d10	2619011418b523d059c1d3f19cc0866e93821f9df212d117680db80fde0ab025	2593017	864054	2398654	175389	4921
b1-09-candid-type-documentation	variant	a	runtime_probe	test	2394967	867591	2188877	185032	4228	4189	4189	857	856	15	14	12906	9	1c5ef018c0772899af7724483498f7cf5bb5e435bd3e4f1584be8ca1b0134995	8c3f79589df252ba365a2c1af56577814b198de6d4d2d05e49e834df61e94bc8	768e589b1f5d33ae2b34da7c65c1a0f0528c4d4611d4a86374aaa1afd0a771c8	2551954	852776	2342836	187541	4774
b1-09-candid-type-documentation	variant	a	payload_limit_probe	test	1972836	722906	1790846	167313	3542	3505	3505	749	748	12	11	7702	2	5bd876d3e55937ad489eda07f2c27147d2c20b809c339815faf027381a268527	e32dcd2e85c26dff5ce053a4c0b75a87ca4de6f31868eaa45f3c28f538dc519e	652fc2629435052ae45fb7eb20fccced470c70b53b633542ec9f093edfb7377e	2100662	707943	1916093	169421	4038
b1-09-candid-type-documentation	variant	a	blob_storage_probe	test	2276752	826913	2078275	176825	3990	3951	3951	828	827	25	24	13151	19	c806c362d39766592a776ad79876d0737ae49529eace9ed8f60ee1dccf5b84e7	048c0af99fde86e5d417c0ee9e015d2e20faef9a3e10df9782c71d11fdca4fd8	fec70c0e3000a55ae49d278f47dfb9627949ca2b685d14f7fa31778eaf197528	2423695	808793	2222489	179005	4549
