experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-12-metrics-providers	baseline	a	canonical_app	app	2887487	1039109	2650724	200031	4709	4672	4672	922	921	10	9	28177	4	1fa1eca27a9c1044b0e0623d57a0605bc4d77f0a5d83d15131cb907904c3ca37	419529485344ffe10e50e3ed530f0ed97ed47a439a2978465aa47ecbd333a6e1	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3067317	1020355	2827346	202577	5369
b1-12-metrics-providers	baseline	a	canonical_index_hub	index_hub	2672278	960516	2444607	191610	4385	4346	4346	860	859	10	9	27959	4	2a8b08211fe4d06988593387c0c59a4e02a357408cd789ee7ecb94da93fed85a	04b338092ae60029d194cd1ba3fc954d0aa4fd08c6f16f263f1c2302b50bbf30	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2843118	943204	2612651	193761	5056
b1-12-metrics-providers	baseline	a	canonical_test	test	3202049	1139956	2944773	214102	5228	5189	5189	973	972	12	11	33804	6	7896a238f95ecfa7c26a9e8f88c5db69da3ec48646b79353c5ae13f6ccf358fe	f6011c72a493e424f0d6949f3b1d01f97a627c6d35606accc2b7f56817a69374	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3403236	1119760	3142734	216629	5940
b1-12-metrics-providers	baseline	a	canonical_user_hub	user_hub	3330766	1188810	3072247	218262	5512	5473	5473	980	979	15	14	30421	9	a664e5f3206fd49b7dd1aaa94914e7776f04b22f6e4ef5e14e41a417e51126ac	0c616af096af6582413ccb6183a0017dda6d41fb1ddcc356bef8dd5c8a9e71f9	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3538804	1171866	3276982	220849	6256
b1-12-metrics-providers	baseline	a	canonical_scale_hub	scale_hub	3252038	1157859	2997048	215869	5334	5295	5295	965	964	12	11	29665	6	35a5d8e6b4bc8bea2318e74568e99a687a59be6950a9fccc9076fcbcd1daf871	3ac9c9f771e213a9617a81a21864f06071f9ed4b4199646dc3f3c21f3ad09927	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3457034	1141414	3198807	218405	6062
b1-12-metrics-providers	baseline	a	canonical_index_child	index_child	2443555	885987	2224620	184718	4035	3996	3996	837	836	10	9	26552	4	e49deacf10332cc03d1145855294961a1f50237a34d95b35e99402dd243e5f9c	bfcbffa43f5302409d413abb457cdf32b46c0baf539b06c99ff9bc70062008fa	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2599776	868568	2378085	186873	4653
b1-12-metrics-providers	baseline	a	canonical_user_shard	user_shard	3259121	1161359	3001399	214720	5384	5341	5341	977	976	14	13	33290	8	7dc841a532cfcc070e24af317552bf00b27b4a6d7f364be8f4de56332d911973	4ea528c2e172f71b15bc3583c4b0ac58d9baa907a092d1bd26cf106d68ea2516	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3464190	1140945	3203202	217277	6103
b1-12-metrics-providers	baseline	a	canonical_scale_replica	scale_replica	2898215	1044090	2660428	200393	4737	4700	4700	925	924	11	10	28760	5	85ed5accf09512fd79781545f3e02b6b8f986c04fc1dd77a8173908090e9c179	487fd356af5a452404418fdfe7f400f9a4a6018e85da5a1eca1bdf3606608274	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3078355	1025137	2837328	202969	5399
b1-12-metrics-providers	baseline	a	canonical_root	root	7097155	2523928	6659745	333790	9641	9596	9596	1652	1651	12	11	88042	6	f62882901773d01c4529999ab4c6998dcfb808a153629a525ea6052c4c6ce934	1493f72a2041361af27805c8151e41ba8601e68681738dc1d41204da5ba34474	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7543047	2454974	7100962	337125	10983
b1-12-metrics-providers	baseline	a	canonical_fleet_coordinator	fleet_coordinator	3497977	1215581	3247309	199123	4497	4463	4463	883	882	7	6	43510	2	99912d80cd27cbf7a80b6b3cf4526c08b682a63dd306294e0d8a2816eaa5b767	7c7c37fff6ba4522e3ec8f01cb64e3ad2f209e70deb354ffae5b82e4dfeee1dc	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3721861	1182054	3468047	201465	5324
b1-12-metrics-providers	baseline	a	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-12-metrics-providers	baseline	b	canonical_app	app	2887487	1039109	2650724	200031	4709	4672	4672	922	921	10	9	28177	4	1fa1eca27a9c1044b0e0623d57a0605bc4d77f0a5d83d15131cb907904c3ca37	419529485344ffe10e50e3ed530f0ed97ed47a439a2978465aa47ecbd333a6e1	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3067317	1020355	2827346	202577	5369
b1-12-metrics-providers	baseline	b	canonical_index_hub	index_hub	2672278	960516	2444607	191610	4385	4346	4346	860	859	10	9	27959	4	2a8b08211fe4d06988593387c0c59a4e02a357408cd789ee7ecb94da93fed85a	04b338092ae60029d194cd1ba3fc954d0aa4fd08c6f16f263f1c2302b50bbf30	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2843118	943204	2612651	193761	5056
b1-12-metrics-providers	baseline	b	canonical_test	test	3202049	1139956	2944773	214102	5228	5189	5189	973	972	12	11	33804	6	7896a238f95ecfa7c26a9e8f88c5db69da3ec48646b79353c5ae13f6ccf358fe	f6011c72a493e424f0d6949f3b1d01f97a627c6d35606accc2b7f56817a69374	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3403236	1119760	3142734	216629	5940
b1-12-metrics-providers	baseline	b	canonical_user_hub	user_hub	3330766	1188810	3072247	218262	5512	5473	5473	980	979	15	14	30421	9	a664e5f3206fd49b7dd1aaa94914e7776f04b22f6e4ef5e14e41a417e51126ac	0c616af096af6582413ccb6183a0017dda6d41fb1ddcc356bef8dd5c8a9e71f9	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3538804	1171866	3276982	220849	6256
b1-12-metrics-providers	baseline	b	canonical_scale_hub	scale_hub	3252038	1157859	2997048	215869	5334	5295	5295	965	964	12	11	29665	6	35a5d8e6b4bc8bea2318e74568e99a687a59be6950a9fccc9076fcbcd1daf871	3ac9c9f771e213a9617a81a21864f06071f9ed4b4199646dc3f3c21f3ad09927	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3457034	1141414	3198807	218405	6062
b1-12-metrics-providers	baseline	b	canonical_index_child	index_child	2443555	885987	2224620	184718	4035	3996	3996	837	836	10	9	26552	4	e49deacf10332cc03d1145855294961a1f50237a34d95b35e99402dd243e5f9c	bfcbffa43f5302409d413abb457cdf32b46c0baf539b06c99ff9bc70062008fa	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2599776	868568	2378085	186873	4653
b1-12-metrics-providers	baseline	b	canonical_user_shard	user_shard	3259121	1161359	3001399	214720	5384	5341	5341	977	976	14	13	33290	8	7dc841a532cfcc070e24af317552bf00b27b4a6d7f364be8f4de56332d911973	4ea528c2e172f71b15bc3583c4b0ac58d9baa907a092d1bd26cf106d68ea2516	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3464190	1140945	3203202	217277	6103
b1-12-metrics-providers	baseline	b	canonical_scale_replica	scale_replica	2898215	1044090	2660428	200393	4737	4700	4700	925	924	11	10	28760	5	85ed5accf09512fd79781545f3e02b6b8f986c04fc1dd77a8173908090e9c179	487fd356af5a452404418fdfe7f400f9a4a6018e85da5a1eca1bdf3606608274	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3078355	1025137	2837328	202969	5399
b1-12-metrics-providers	baseline	b	canonical_root	root	7097155	2523928	6659745	333790	9641	9596	9596	1652	1651	12	11	88042	6	f62882901773d01c4529999ab4c6998dcfb808a153629a525ea6052c4c6ce934	1493f72a2041361af27805c8151e41ba8601e68681738dc1d41204da5ba34474	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7543047	2454974	7100962	337125	10983
b1-12-metrics-providers	baseline	b	canonical_fleet_coordinator	fleet_coordinator	3497977	1215581	3247309	199123	4497	4463	4463	883	882	7	6	43510	2	99912d80cd27cbf7a80b6b3cf4526c08b682a63dd306294e0d8a2816eaa5b767	7c7c37fff6ba4522e3ec8f01cb64e3ad2f209e70deb354ffae5b82e4dfeee1dc	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3721861	1182054	3468047	201465	5324
b1-12-metrics-providers	baseline	b	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-12-metrics-providers	variant	a	canonical_app	app	2855422	1028601	2622468	196287	4656	4619	4619	922	921	10	9	28177	4	2c9199f3cf42664d82d3457b734f6c232ceba8836b6b378f68e424b9cd8ca322	f9600a4412bed5a8790257913199fc68eb876ac0a05a5ca28217064ba80958a8	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3031434	1009675	2795239	198857	5313
b1-12-metrics-providers	variant	a	canonical_index_hub	index_hub	2634459	950127	2411694	186746	4327	4288	4288	860	859	10	9	27959	4	cd50b8256d895459117e7ee7ed24bbc3545533203fd25e19b617b24ef1642041	d2a4e30642c0383feb68b6c3a9a421224a8567f08df4f1841aa3ca312962c7a8	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2802165	932201	2576553	188969	4993
b1-12-metrics-providers	variant	a	canonical_test	test	3169033	1129646	2915529	210367	5175	5136	5136	973	972	12	11	33804	6	bb9b78e0df694cacdc0f16494572ed4f9cff5008ab9dd50a6bfec6f283bdd2cf	1d068c60c9bb4a2ab416522f1cd3dbff6525ae1483386e5d7ef4edded05d0ae3	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3367286	1109170	3110561	212909	5883
