experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-04-authorization-record-codecs	baseline	a	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-04-authorization-record-codecs	baseline	a	runtime_probe	test	2410089	873780	2198713	188732	4231	4192	4192	857	856	15	14	14496	9	ad6492097878c83f193f8dec3280b463247ad9aa2733c272a1bdfa4542749bd2	7259bb95cc31de44bede0845740697f347b0ab9241faf674b3bf15520a6b7a37	39b18ad0b2589f36dd6b46cb1ae6704d83e6893fb224bda2daf189d952e1f96b	2567082	859479	2352657	191253	4779
b1-04-authorization-record-codecs	baseline	b	canonical_app	app	2887487	1039110	2650724	200031	4709	4672	4672	922	921	10	9	28177	4	0adafc1d43f8a640b73a30e2b496435586a8c945866ba4018ad5b429ccaa9a46	d89d19fa8668f0022a93fe13c6b400a8e92259c4a5904c2c51357c4229d7b2d1	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3067317	1020355	2827346	202577	5369
b1-04-authorization-record-codecs	baseline	b	canonical_index_hub	index_hub	2672278	960517	2444607	191610	4385	4346	4346	860	859	10	9	27959	4	8f8ce3cefa7f450786afa35c832f6b8c664ac5dd8003128c850f0eec421d107e	8968a9794b1d9bc3cc694f536024500cd3f3749cd4843deb8ffbb91801daf618	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2843118	943206	2612651	193761	5056
b1-04-authorization-record-codecs	baseline	b	canonical_test	test	3202049	1139957	2944773	214102	5228	5189	5189	973	972	12	11	33804	6	e3f5f0d2e9d67fcc8534a353f430deda4ff50d301a840e0290e962e387542964	ea8f8aff1573ebe55412180710b058836410d2affbb8893e590423dbae57c25a	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3403236	1119760	3142734	216629	5940
b1-04-authorization-record-codecs	baseline	b	canonical_user_hub	user_hub	3330766	1188811	3072247	218262	5512	5473	5473	980	979	15	14	30421	9	c5c975caac029ad49ae7ab6bd10a35651d1c6b59bcb3232a23d1ff480ce63c1c	04218da9aae236bfcbf2f0ae336954e33e36e83eb107730de6e36137a995781d	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3538804	1171867	3276982	220849	6256
b1-04-authorization-record-codecs	baseline	b	canonical_scale_hub	scale_hub	3252038	1157861	2997048	215869	5334	5295	5295	965	964	12	11	29665	6	5a060a429da71584a3cba137f421e99cbc58d5d8a579d94362e7d99e400b770f	195c5de4f6e717a43bb7e2545857d65756e03bcd1c88818ff14678b9ff067309	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3457034	1141415	3198807	218405	6062
b1-04-authorization-record-codecs	baseline	b	canonical_index_child	index_child	2443555	885989	2224620	184718	4035	3996	3996	837	836	10	9	26552	4	c39db5053e283779ae19d4a076233adfbc771733d74d09f20c3f4b2b82c325ec	abacf95bdb5597d181c69cd649ce201079de49a06f4b38467ff639f847bfdc23	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2599776	868569	2378085	186873	4653
b1-04-authorization-record-codecs	baseline	b	canonical_user_shard	user_shard	3259121	1161360	3001399	214720	5384	5341	5341	977	976	14	13	33290	8	40b4277e4eb4ac2be45b167eb353f13eb66fbeec41337d8f4d3c10457484c0e7	c437a27664de8a44fb3f29118db0900408c0913b3e6e384bdbe1b764e04d1d07	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3464190	1140946	3203202	217277	6103
b1-04-authorization-record-codecs	baseline	b	canonical_scale_replica	scale_replica	2898215	1044091	2660428	200393	4737	4700	4700	925	924	11	10	28760	5	958446a413016ecc291b6ac96347c95c06815a7a9b9f7e5f2d2bacb889c0dc16	c5e8105a459b1394d12ed084a8aea69c0c278a6d86233b46234822944319cd25	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3078355	1025138	2837328	202969	5399
b1-04-authorization-record-codecs	baseline	b	canonical_root	root	7097130	2523822	6659744	333766	9641	9596	9596	1652	1651	12	11	88042	6	e94458ac4dd4b234cd4cc7225474ced044a39adf25ce2104086fb336b67ecf54	b963a912186e358933ef9dc3afa09e2b1edc3a742a30a3f84a72a16e1ebf28b9	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7543046	2454814	7100961	337125	10983
b1-04-authorization-record-codecs	baseline	b	canonical_fleet_coordinator	fleet_coordinator	3497977	1215581	3247309	199123	4497	4463	4463	883	882	7	6	43510	2	99912d80cd27cbf7a80b6b3cf4526c08b682a63dd306294e0d8a2816eaa5b767	7c7c37fff6ba4522e3ec8f01cb64e3ad2f209e70deb354ffae5b82e4dfeee1dc	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3721861	1182054	3468047	201465	5324
b1-04-authorization-record-codecs	baseline	b	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-04-authorization-record-codecs	baseline	b	runtime_probe	test	2410089	873780	2198713	188732	4231	4192	4192	857	856	15	14	14496	9	ad6492097878c83f193f8dec3280b463247ad9aa2733c272a1bdfa4542749bd2	7259bb95cc31de44bede0845740697f347b0ab9241faf674b3bf15520a6b7a37	39b18ad0b2589f36dd6b46cb1ae6704d83e6893fb224bda2daf189d952e1f96b	2567082	859479	2352657	191253	4779
b1-04-authorization-record-codecs	variant	a	canonical_app	app	2737872	987920	2502912	198334	4630	4593	4593	909	908	10	9	28177	4	fc060cfaa6923b4be89ea4492e13cc06a1d4395d2243cf6e628de195cec39f2f	c54db55a4169656b34640a3b166a297ccc6fc5c1b080b6197427fc683ee7f197	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	2911823	971468	2673655	200905	5264
b1-04-authorization-record-codecs	variant	a	canonical_index_hub	index_hub	2522329	909689	2296467	189908	4304	4265	4265	847	846	10	9	27959	4	498ec06c79a73c5432b530f1ecfcf4807ccdc8d79062354f0da9b4272706f9b7	c74c8da06097abbfaae9b9bac3baf62ee462293ae26959eb5ffb8ac57447dfae	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2687032	894237	2458371	192089	4948
b1-04-authorization-record-codecs	variant	a	canonical_test	test	3052175	1089292	2796696	212416	5144	5105	5105	960	959	12	11	33804	6	176079dbfad9543b07b84f2454ec036735bfcb8a027db3d54b1a1eac77889af7	b2f91de1ad8feabc9aeb9a85df19f0030248cae7200370d649a239e90a441e50	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3247649	1069924	2988953	214957	5832
b1-04-authorization-record-codecs	variant	a	canonical_user_hub	user_hub	3181108	1137713	2924385	216572	5434	5395	5395	967	966	15	14	30421	9	b2b3dcbb8fcd748c16c9ed905eb7320ebd19e89bfacfdc9140fad70578d83f8b	e1dba42f28c80dee84fbba03b755a754ac526b23090cd10c86fa0a44d3a25972	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3383305	1122255	3123286	219177	6151
b1-04-authorization-record-codecs	variant	a	canonical_scale_hub	scale_hub	3102375	1106426	2849184	214175	5256	5217	5217	952	951	12	11	29665	6	f7aef76cbd1eaae7c7fc3ff732525c2d294e34284ee13cadde947bb109dba9f4	472aeb1bba7ff707cc2eee42da687442abaac5c0748bc4172cde1eb56cf707c0	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3301535	1092195	3045111	216733	5957
b1-04-authorization-record-codecs	variant	a	canonical_index_child	index_child	2293495	835169	2076354	183032	3954	3915	3915	824	823	10	9	26552	4	ee74e4a677d9de7f1a06fde868b4196f544487e13f6e3af9e2d70041b45e4a40	fb7641be107a2e8b87a2b39c83529e4b67da2c481b56fa821fdd84dcc5cf18aa	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2443565	819567	2223680	185201	4545
b1-04-authorization-record-codecs	variant	a	canonical_user_shard	user_shard	3109240	1110451	2853323	213025	5301	5258	5258	964	963	14	13	33290	8	a7f85ebd5c1212c01808d7cc61eb7ab83b58520669106bf7a14bebb8f5f35596	ddedf3ae239344bbc3c9965dd2fe387a2e5548fc0285825447c814b7763724a9	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3308622	1091261	3049438	215605	5997
b1-04-authorization-record-codecs	variant	a	canonical_scale_replica	scale_replica	2748600	992752	2512616	198696	4658	4621	4621	912	911	11	10	28760	5	14a91cd63dafd08956c87aa469ff567442118e176c9c68f6f27b8ca2a39a3562	ffbd01dc8f9a6df9c10024f81bf822437734d96a9a3a5a423155228af9d80d50	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	2922733	976336	2683637	201169	5294
b1-04-authorization-record-codecs	variant	a	canonical_root	root	6948889	2472789	6513024	332352	9561	9516	9516	1639	1638	12	11	88042	6	54a5d8baa1579bb2bedc1e385ec112a2d340c90f6c6d609f797852dd356f57f8	70c8f24e7ba427080d3999c8b14740adee8ec1d238bad7d25fa24c344d7d5703	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7388886	2405271	6948481	335581	10873
b1-04-authorization-record-codecs	variant	a	canonical_fleet_coordinator	fleet_coordinator	3343450	1162187	3095472	196549	4407	4373	4373	870	869	7	6	43510	2	6100b527d0d5573394c7ebe4e00d11f89c5a6f3a38eabe1ab4d2920b10dc736c	10b48d61f2f2808860930b5031223a86c6c56f11271b1d6a848385e04581023b	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3560580	1131779	3309617	198769	5195
b1-04-authorization-record-codecs	variant	a	canonical_wasm_store	wasm_store	2303905	840276	2108214	175329	4199	4160	4160	827	826	11	10	12459	5	440407ca653fa7ecfe34a95e9ec3deef5fa3d3ac09bae2718159cc86ae61f176	5b44df89275ce046596a93708eb10f844cf84162b63ca1da09a649ff0b7ebb1a	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2454132	823417	2255631	177557	4813
b1-04-authorization-record-codecs	variant	a	runtime_probe	test	2259345	822295	2049778	187038	4143	4104	4104	844	843	15	14	14496	9	02fb5820f66e6e051c566f5d566dc803d4339dcd3eb9405b769d98fd72b3f349	67e199fbc488d8ac00b791cacf086974b45a9fcf0c67e8185656263cf9eb152d	39b18ad0b2589f36dd6b46cb1ae6704d83e6893fb224bda2daf189d952e1f96b	2410364	810741	2197879	189453	4665
b1-04-authorization-record-codecs	variant	b	canonical_app	app	2737872	987920	2502912	198334	4630	4593	4593	909	908	10	9	28177	4	fc060cfaa6923b4be89ea4492e13cc06a1d4395d2243cf6e628de195cec39f2f	c54db55a4169656b34640a3b166a297ccc6fc5c1b080b6197427fc683ee7f197	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	2911823	971468	2673655	200905	5264
b1-04-authorization-record-codecs	variant	b	canonical_index_hub	index_hub	2522329	909689	2296467	189908	4304	4265	4265	847	846	10	9	27959	4	498ec06c79a73c5432b530f1ecfcf4807ccdc8d79062354f0da9b4272706f9b7	c74c8da06097abbfaae9b9bac3baf62ee462293ae26959eb5ffb8ac57447dfae	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2687032	894237	2458371	192089	4948
b1-04-authorization-record-codecs	variant	b	canonical_test	test	3052175	1089292	2796696	212416	5144	5105	5105	960	959	12	11	33804	6	176079dbfad9543b07b84f2454ec036735bfcb8a027db3d54b1a1eac77889af7	b2f91de1ad8feabc9aeb9a85df19f0030248cae7200370d649a239e90a441e50	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3247649	1069924	2988953	214957	5832
b1-04-authorization-record-codecs	variant	b	canonical_user_hub	user_hub	3181108	1137713	2924385	216572	5434	5395	5395	967	966	15	14	30421	9	b2b3dcbb8fcd748c16c9ed905eb7320ebd19e89bfacfdc9140fad70578d83f8b	e1dba42f28c80dee84fbba03b755a754ac526b23090cd10c86fa0a44d3a25972	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3383305	1122255	3123286	219177	6151
b1-04-authorization-record-codecs	variant	b	canonical_scale_hub	scale_hub	3102375	1106426	2849184	214175	5256	5217	5217	952	951	12	11	29665	6	f7aef76cbd1eaae7c7fc3ff732525c2d294e34284ee13cadde947bb109dba9f4	472aeb1bba7ff707cc2eee42da687442abaac5c0748bc4172cde1eb56cf707c0	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3301535	1092195	3045111	216733	5957
b1-04-authorization-record-codecs	variant	b	canonical_index_child	index_child	2293495	835169	2076354	183032	3954	3915	3915	824	823	10	9	26552	4	ee74e4a677d9de7f1a06fde868b4196f544487e13f6e3af9e2d70041b45e4a40	fb7641be107a2e8b87a2b39c83529e4b67da2c481b56fa821fdd84dcc5cf18aa	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2443565	819567	2223680	185201	4545
b1-04-authorization-record-codecs	variant	b	canonical_user_shard	user_shard	3109240	1110451	2853323	213025	5301	5258	5258	964	963	14	13	33290	8	a7f85ebd5c1212c01808d7cc61eb7ab83b58520669106bf7a14bebb8f5f35596	ddedf3ae239344bbc3c9965dd2fe387a2e5548fc0285825447c814b7763724a9	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3308622	1091261	3049438	215605	5997
b1-04-authorization-record-codecs	variant	b	canonical_scale_replica	scale_replica	2748600	992752	2512616	198696	4658	4621	4621	912	911	11	10	28760	5	14a91cd63dafd08956c87aa469ff567442118e176c9c68f6f27b8ca2a39a3562	ffbd01dc8f9a6df9c10024f81bf822437734d96a9a3a5a423155228af9d80d50	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	2922733	976336	2683637	201169	5294
b1-04-authorization-record-codecs	variant	b	canonical_root	root	6948889	2472789	6513024	332352	9561	9516	9516	1639	1638	12	11	88042	6	54a5d8baa1579bb2bedc1e385ec112a2d340c90f6c6d609f797852dd356f57f8	70c8f24e7ba427080d3999c8b14740adee8ec1d238bad7d25fa24c344d7d5703	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7388886	2405271	6948481	335581	10873
b1-04-authorization-record-codecs	variant	b	canonical_fleet_coordinator	fleet_coordinator	3343450	1162187	3095472	196549	4407	4373	4373	870	869	7	6	43510	2	6100b527d0d5573394c7ebe4e00d11f89c5a6f3a38eabe1ab4d2920b10dc736c	10b48d61f2f2808860930b5031223a86c6c56f11271b1d6a848385e04581023b	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3560580	1131779	3309617	198769	5195
b1-04-authorization-record-codecs	variant	b	canonical_wasm_store	wasm_store	2303905	840276	2108214	175329	4199	4160	4160	827	826	11	10	12459	5	440407ca653fa7ecfe34a95e9ec3deef5fa3d3ac09bae2718159cc86ae61f176	5b44df89275ce046596a93708eb10f844cf84162b63ca1da09a649ff0b7ebb1a	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2454132	823417	2255631	177557	4813
b1-04-authorization-record-codecs	variant	b	runtime_probe	test	2259345	822295	2049778	187038	4143	4104	4104	844	843	15	14	14496	9	02fb5820f66e6e051c566f5d566dc803d4339dcd3eb9405b769d98fd72b3f349	67e199fbc488d8ac00b791cacf086974b45a9fcf0c67e8185656263cf9eb152d	39b18ad0b2589f36dd6b46cb1ae6704d83e6893fb224bda2daf189d952e1f96b	2410364	810741	2197879	189453	4665
