Name,ShallowSize,ShallowSizePercent,RetainedSize,RetainedSizePercent
data[0],232074,7.219079916795526,,
code[266],56738,1.7649377195168119,,
code[876],33873,1.0536806967674746,,
code[262],25631,0.7972984364788219,,
code[490],24733,0.7693645284784325,,
code[76],24115,0.750140524977051,,
code[1166],22164,0.6894511547000356,,
code[4446],20201,0.6283885028016342,,
code[3852],19481,0.6059916055184711,,
code[826],18112,0.5634063938786791,,
code[4084],16587,0.5159685211608686,,
code[2356],16571,0.5154708123323538,,
code[3476],16430,0.5110847532810676,,
code[4963],15581,0.48467507856800457,,
code[70],14752,0.45888753989058495,,
code[2498],13212,0.41098306514604177,,
code[3886],12957,0.4030508306915882,,
code[4036],12537,0.38998597394307644,,
code[1922],12390,0.3854132740810973,,
code[2167],11765,0.3659715229672405,,
code[2183],11667,0.36292305639258776,,
code[997],11629,0.36174099792486525,,
code[3048],11453,0.3562662008112032,,
code[1080],11323,0.35222231657952097,,
code[2133],11307,0.3517246077510062,,
code[3042],11087,0.3448811113589286,,
code[4340],10979,0.34152157676645417,,
code[2463],10958,0.3408683339290286,,
code[3193],10928,0.33993512987556346,,
code[2891],10866,0.3380065081650689,,
code[4473],10832,0.33694887690447506,,
code[2093],10468,0.32562600105576484,,
code[3615],10468,0.32562600105576484,,
code[1587],10198,0.3172271645745787,,
code[2200],10166,0.31623174691754924,,
code[2462],10137,0.3153296496658663,,
code[1217],10029,0.31197011507339184,,
code[1037],10000,0.3110680178217089,,
code[2757],9917,0.3084861532737887,,
code[1063],9864,0.30683749277933364,,
