Name,ShallowSize,ShallowSizePercent,RetainedSize,RetainedSizePercent
data[0],146970,7.349007081488623,,
code[644],26233,1.3117405100951967,,
code[158],24178,1.2089834198559701,,
code[2899],19521,0.9761173520972947,,
code[502],18855,0.9428150542387425,,
code[590],17153,0.8577091819335534,,
code[1957],16571,0.8286071738949987,,
code[715],15849,0.7925046828231148,,
code[2099],13296,0.6648458743653312,,
code[851],12735,0.6367939387817759,,
code[1543],12458,0.6229429830658315,,
code[1767],11728,0.586440464392043,,
code[1783],11641,0.5820901642213313,,
code[739],11599,0.5799900193113325,,
code[1734],11307,0.5653890118418171,,
code[2571],11240,0.5620387806758667,,
code[3137],11019,0.5509880181732539,,
code[2471],10918,0.5459376696992093,,
code[2064],10810,0.5405372970734981,,
code[3162],10800,0.5400372625711174,,
code[849],10794,0.539737241869689,,
code[1696],10510,0.5255362620020781,,
code[687],10431,0.521585989433271,,
code[632],10406,0.5203359031773191,,
code[1218],10198,0.5099351855278015,,
code[1800],10166,0.5083350751201833,,
code[2063],10110,0.5055348819068516,,
code[2350],10105,0.5052848646556612,,
code[1751],9820,0.4910338813378123,,
code[159],9634,0.481733239593532,,
code[1984],9348,0.467432252825445,,
code[3018],8876,0.4438306243130776,,
code[825],8785,0.43928031034141357,,
code[566],8710,0.43553005157355856,,
code[1701],8502,0.42512933392404073,,
code[2258],8449,0.42247915106142325,,
code[2674],8269,0.41347853001857127,,
code[62],8038,0.401927733013578,,
code[1708],7904,0.39522727068167707,,
code[1709],7887,0.39437721202762993,,
