experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-17-page-generic-cohort	width-1	a	leaf_probe	app	2463055	892345	2242085	185509	4071	4032	4032	853	852	13	12	27628	7	a798958b1dd73d33a779497ed270a4a1fe56451c0d0aa9790c04a0560dfd7311	4d8dfa9c45b42f08dadb6661c0ad8aef4601ad0ca978cd1dd0d129636b796ac8	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2620865	875278	2397160	187641	4690
b1-17-page-generic-cohort	width-2	a	leaf_probe	app	2464850	892840	2243726	185654	4074	4035	4035	856	855	13	12	27628	7	da93961d69e409a565afc231a4f38b4fc855c717aa93f5d76d55d781cc015432	e104e099ea724273f80cdca88e0f9a91d47545724b5d617084f82eeecf035c11	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2622809	875784	2398965	187769	4694
b1-17-page-generic-cohort	width-3	a	leaf_probe	app	2466630	893254	2245347	185804	4077	4038	4038	859	858	13	12	27628	7	bc6327e4d9b3537bac962a37771568c664c4c63306ce45cb8014394d5facf4c8	f42c101e7adf7f9b7995bd031f20a7359f3b2f5d51263156e146d8194ff6e77d	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2624715	876305	2400734	187897	4697
b1-17-page-generic-cohort	width-4	a	leaf_probe	app	2468162	893616	2246724	185950	4080	4041	4041	862	861	13	12	27628	7	a40c11833fb8c4269007695209a2c83f4e6d55bc0fc1737d8788d83c2605d229	21512f2dc1031c853e95d82e9f390fba2008a4f3e1dc085fbb2e37f6d6c4224d	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2626513	876381	2402266	188153	4701
b1-17-page-generic-cohort	width-5	a	leaf_probe	app	2470169	893687	2248580	186094	4081	4042	4042	865	864	13	12	27628	7	c0d56a3dd3e9fe2ef00c8bc72d5a0395a3cb3c733bf1372f05a342d7f0a3d13c	0dfe88c54f6e92da3290e731f0a4f2a4ec5bc4c9b37680cd23bf9194816fe7e4	36bfe246c42512b0b06d3956c32524a32b85a0598ef804d835132e66655ed982	2628693	876316	2404312	188281	4701
