experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-03-activation-record-codecs	baseline	b	canonical_index_child	index_child	2443555	885988	2224620	184718	4035	3996	3996	837	836	10	9	26552	4	ecbcf69917489b4916bfc2d08f16ffa17be6842ae42b434e40eb876ba5785f4e	bdbb5b950293d4e3b1264805854facc17c04e9a35e42eed7b61c05d610e711ad	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2599776	868569	2378085	186873	4653
b1-03-activation-record-codecs	baseline	b	canonical_user_shard	user_shard	3259121	1161358	3001399	214720	5384	5341	5341	977	976	14	13	33290	8	af5bd215f11ad1db366c07972916058f53430a734521b620955ebde198078f95	a96d7663ea165fb8ea91f6a0dc2480cdfb90a675ff7147a170691a1cf6d3a8a3	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3464190	1140945	3203202	217277	6103
b1-03-activation-record-codecs	baseline	b	canonical_scale_replica	scale_replica	2898215	1044090	2660428	200393	4737	4700	4700	925	924	11	10	28760	5	b15702730d5af5806e29f96344dd1567289a341b0bb03ba2f337497ad2cfa056	efc8ccf3ebcae3b3ee342d48161c71c4537ef1c6e39c3518348cdfe68f6356b0	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3078355	1025137	2837328	202969	5399
b1-03-activation-record-codecs	baseline	b	canonical_root	root	7097130	2523825	6659744	333766	9641	9596	9596	1652	1651	12	11	88042	6	c21135f42f0e43656de1de255dcb31ca7ae9ef962ba9e3af4348a32b855f491b	18bfce1f680b1b14d9f7bdf042a3831ec944a6681563e7ca352b08e0b1a0d376	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7543046	2454813	7100961	337125	10983
b1-03-activation-record-codecs	baseline	b	canonical_fleet_coordinator	fleet_coordinator	3497977	1215581	3247309	199123	4497	4463	4463	883	882	7	6	43510	2	99912d80cd27cbf7a80b6b3cf4526c08b682a63dd306294e0d8a2816eaa5b767	7c7c37fff6ba4522e3ec8f01cb64e3ad2f209e70deb354ffae5b82e4dfeee1dc	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3721861	1182054	3468047	201465	5324
b1-03-activation-record-codecs	baseline	b	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-03-activation-record-codecs	variant	a	canonical_app	app	2594389	940101	2362604	195295	4522	4485	4485	900	899	10	9	28177	4	d0e46f457a1de91a493f524cadadc72c4e92824748ab3c9bb5c0a0967a61eab1	cfe1c6b46c9f7c343754c2d4b1ad55c2fdf0c4780c72f454caf0b4aff8c01bff	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	2760445	923304	2525522	197833	5119
b1-03-activation-record-codecs	variant	a	canonical_index_hub	index_hub	2379207	861313	2156381	187007	4197	4158	4158	838	837	10	9	27959	4	e10d081ac8d00603e5028636a8043074212510e5ad8419d972de7a3e37397fcb	cd5ad94225f82993fd933b7342415ad4d868f2f8f7097def767e6d48649bbc99	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2536254	847221	2310709	189145	4805
b1-03-activation-record-codecs	variant	a	canonical_test	test	2908791	1041214	2656497	209363	5039	5000	5000	951	950	12	11	33804	6	22fe214c4d2302c4e9384c5667bca704a9ca8aac4d70cfc3c97f591e99e4fc73	279fc75d11dd28690821ac31c46001a9e7d0d9e3e6a209d632117d510b9440f5	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3096233	1021829	2840780	211885	5689
b1-03-activation-record-codecs	variant	a	canonical_user_hub	user_hub	3036659	1089113	2783120	213523	5326	5287	5287	958	957	15	14	30421	9	bb9558e8bf071b1f21603b2b85f0fefb386752c60994c8e39ac8c936556753e8	22cd6a758549bc480563676d84b69bf51b1e67420d10a3ebe22d19b4a83f7a9e	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3231029	1073955	2974253	216105	6008
b1-03-activation-record-codecs	variant	a	canonical_scale_hub	scale_hub	2957910	1058465	2707912	211117	5148	5109	5109	943	942	12	11	29665	6	44c32539866f4680f5a70b6881466ca8efcc9219356c96ab5c586e062ec0fd80	5bb5777e5602f2bbb0efd622ba59b93ba44f8fe44fded08be2095d845b79c1ca	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3149227	1043270	2896046	213661	5814
b1-03-activation-record-codecs	variant	a	canonical_index_child	index_child	2149586	786125	1935637	179979	3843	3804	3804	815	814	10	9	26552	4	644e4a62a8997fbad538951bfacd1e25e7111cbeacf897d33258470d1e81a474	992ef9399a19a076e85cad040c83823102069816a40e06aa889b2b9784890222	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2292246	771425	2075609	182129	4399
b1-03-activation-record-codecs	variant	a	canonical_user_shard	user_shard	2965531	1062751	2712811	209961	5196	5153	5153	955	954	14	13	33290	8	aa7d9030080ac4f5345e2031b25d8606e9563e306104fa552526a99f40daa5a4	0b7ab61142452dc43bd83157cb55990523a0c70792ccb3dc3aa12defb0297031	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3156892	1044225	2900952	212533	5853
b1-03-activation-record-codecs	variant	a	canonical_scale_replica	scale_replica	2605109	945001	2372308	195649	4550	4513	4513	903	902	11	10	28760	5	0953a1d213b63cc841b16ac8bf7b8e522d34e8c67f745edee6fe01b620f9a37a	514b99e7319d8c915464e2fab8345344e8f13684264f3287c0bc6c1ebdb6555f	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	2771355	928148	2535504	198097	5149
b1-03-activation-record-codecs	variant	a	canonical_root	root	6885402	2449867	6452079	329878	9502	9457	9457	1634	1633	12	11	88042	6	59f37939575f14a30ea0420e40006df5ff7badc3a18b94a49ac744d711257e0e	729a50afb57e124685e077bea9740aa403c50e99b5a9c1a9165a9b2c10b57bd1	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7316199	2380703	6878326	333149	10783
b1-03-activation-record-codecs	variant	a	canonical_fleet_coordinator	fleet_coordinator	3305368	1149084	3059674	194331	4373	4339	4339	858	857	7	6	43510	2	e29dfe6935315f075c3e77fa8420be150622e8084661c061651aba15c8a71521	904c0b12a51b0d9a077977851111fb42e3108662fba64c58822532d07b5213b3	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3519231	1125084	3270526	196593	5145
b1-03-activation-record-codecs	variant	a	canonical_wasm_store	wasm_store	2147781	787677	1957360	170269	4024	3985	3985	815	814	11	10	12459	5	7c8528b2ed77168691f466785f2b8162351a464a4caa2c6a136e8d95ff513fec	f9db05ed06d3dba663acb2388060be708ba3a6a12f3e492ed2d40179860746d8	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2290371	773012	2097231	172437	4610
b1-03-activation-record-codecs	variant	b	canonical_app	app	2594389	940101	2362604	195295	4522	4485	4485	900	899	10	9	28177	4	d0e46f457a1de91a493f524cadadc72c4e92824748ab3c9bb5c0a0967a61eab1	cfe1c6b46c9f7c343754c2d4b1ad55c2fdf0c4780c72f454caf0b4aff8c01bff	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	2760445	923304	2525522	197833	5119
b1-03-activation-record-codecs	variant	b	canonical_index_hub	index_hub	2379207	861313	2156381	187007	4197	4158	4158	838	837	10	9	27959	4	e10d081ac8d00603e5028636a8043074212510e5ad8419d972de7a3e37397fcb	cd5ad94225f82993fd933b7342415ad4d868f2f8f7097def767e6d48649bbc99	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2536254	847221	2310709	189145	4805
b1-03-activation-record-codecs	variant	b	canonical_test	test	2908791	1041214	2656497	209363	5039	5000	5000	951	950	12	11	33804	6	22fe214c4d2302c4e9384c5667bca704a9ca8aac4d70cfc3c97f591e99e4fc73	279fc75d11dd28690821ac31c46001a9e7d0d9e3e6a209d632117d510b9440f5	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3096233	1021829	2840780	211885	5689
b1-03-activation-record-codecs	variant	b	canonical_user_hub	user_hub	3036659	1089113	2783120	213523	5326	5287	5287	958	957	15	14	30421	9	bb9558e8bf071b1f21603b2b85f0fefb386752c60994c8e39ac8c936556753e8	22cd6a758549bc480563676d84b69bf51b1e67420d10a3ebe22d19b4a83f7a9e	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3231029	1073955	2974253	216105	6008
b1-03-activation-record-codecs	variant	b	canonical_scale_hub	scale_hub	2957910	1058465	2707912	211117	5148	5109	5109	943	942	12	11	29665	6	44c32539866f4680f5a70b6881466ca8efcc9219356c96ab5c586e062ec0fd80	5bb5777e5602f2bbb0efd622ba59b93ba44f8fe44fded08be2095d845b79c1ca	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3149227	1043270	2896046	213661	5814
b1-03-activation-record-codecs	variant	b	canonical_index_child	index_child	2149586	786125	1935637	179979	3843	3804	3804	815	814	10	9	26552	4	644e4a62a8997fbad538951bfacd1e25e7111cbeacf897d33258470d1e81a474	992ef9399a19a076e85cad040c83823102069816a40e06aa889b2b9784890222	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2292246	771425	2075609	182129	4399
b1-03-activation-record-codecs	variant	b	canonical_user_shard	user_shard	2965531	1062751	2712811	209961	5196	5153	5153	955	954	14	13	33290	8	aa7d9030080ac4f5345e2031b25d8606e9563e306104fa552526a99f40daa5a4	0b7ab61142452dc43bd83157cb55990523a0c70792ccb3dc3aa12defb0297031	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3156892	1044225	2900952	212533	5853
b1-03-activation-record-codecs	variant	b	canonical_scale_replica	scale_replica	2605109	945001	2372308	195649	4550	4513	4513	903	902	11	10	28760	5	0953a1d213b63cc841b16ac8bf7b8e522d34e8c67f745edee6fe01b620f9a37a	514b99e7319d8c915464e2fab8345344e8f13684264f3287c0bc6c1ebdb6555f	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	2771355	928148	2535504	198097	5149
b1-03-activation-record-codecs	variant	b	canonical_root	root	6885402	2449867	6452079	329878	9502	9457	9457	1634	1633	12	11	88042	6	59f37939575f14a30ea0420e40006df5ff7badc3a18b94a49ac744d711257e0e	729a50afb57e124685e077bea9740aa403c50e99b5a9c1a9165a9b2c10b57bd1	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7316199	2380703	6878326	333149	10783
b1-03-activation-record-codecs	variant	b	canonical_fleet_coordinator	fleet_coordinator	3305368	1149084	3059674	194331	4373	4339	4339	858	857	7	6	43510	2	e29dfe6935315f075c3e77fa8420be150622e8084661c061651aba15c8a71521	904c0b12a51b0d9a077977851111fb42e3108662fba64c58822532d07b5213b3	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3519231	1125084	3270526	196593	5145
b1-03-activation-record-codecs	variant	b	canonical_wasm_store	wasm_store	2147781	787677	1957360	170269	4024	3985	3985	815	814	11	10	12459	5	7c8528b2ed77168691f466785f2b8162351a464a4caa2c6a136e8d95ff513fec	f9db05ed06d3dba663acb2388060be708ba3a6a12f3e492ed2d40179860746d8	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2290371	773012	2097231	172437	4610
