experiment	condition	repetition	artifact_id	canister	wasm_bytes	gzip_bytes	code_section_bytes	data_section_bytes	ic_wasm_total_functions	replica_limited_defined_functions	optimizer_defined_functions	table_minimum	element_entries	wasm_export_entries	ic_wasm_exported_methods	candid_bytes	candid_service_methods	wasm_sha256	gzip_sha256	candid_sha256	optimizer_before_raw	optimizer_before_gzip	optimizer_before_code	optimizer_before_data	optimizer_before_functions
b1-02-global-storage-registration	baseline	a	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-02-global-storage-registration	baseline	b	canonical_app	app	2887487	1039109	2650724	200031	4709	4672	4672	922	921	10	9	28177	4	9386c42dfdd253b08b5b445f5df9fb6ba2aabfb626efc054ee7d4038d7d3c0a6	2667a5f6ecf39467728931ddece6b97d7e0274a303b288658189236b807843d0	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3067317	1020355	2827346	202577	5369
b1-02-global-storage-registration	baseline	b	canonical_index_hub	index_hub	2672278	960517	2444607	191610	4385	4346	4346	860	859	10	9	27959	4	cb274690bd724fbb29fea501b8d1442744cc0ac2638bb0d29079279fcecfaaca	55e411aee628eba0c91505b3067592084484c7313a299088550802f5e2bc4d95	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2843118	943205	2612651	193761	5056
b1-02-global-storage-registration	baseline	b	canonical_test	test	3202049	1139956	2944773	214102	5228	5189	5189	973	972	12	11	33804	6	5668abf86dfc6b97560e36b7fae79f82fc7ac8a9da9a3d8addf739adbd1ea1c9	6769854e9222fa0563d40f10d397932981c9edefa7d48a7f3bf8984615cc22cb	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3403236	1119760	3142734	216629	5940
b1-02-global-storage-registration	baseline	b	canonical_user_hub	user_hub	3330766	1188812	3072247	218262	5512	5473	5473	980	979	15	14	30421	9	21cf97e40ba32a6ce7d79f9699701fdf059e180a13285789350efa53722f7b54	7914d6c16717f251c408fdc555bf3185240b9727df52447bf8a40fb3844a587d	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3538804	1171866	3276982	220849	6256
b1-02-global-storage-registration	baseline	b	canonical_scale_hub	scale_hub	3252038	1157860	2997048	215869	5334	5295	5295	965	964	12	11	29665	6	d0d8750f440aaffe3387ad8ded5c455e2c4074682991bf8b72c4c79bfcb56b36	ccaddff6a2a371c55b64bbfa31a2b9741a24ecb91d4ea33dd66dbdcc437d36c6	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3457034	1141414	3198807	218405	6062
b1-02-global-storage-registration	baseline	b	canonical_index_child	index_child	2443555	885988	2224620	184718	4035	3996	3996	837	836	10	9	26552	4	af9503db7ea7db875e6186adfe40b2ce3abec722fdc02613f944f40f3a480db4	66abd82f5606dcc3ac77b1889757f1ca9c146a9962187fefa7deeb2bff65a947	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2599776	868569	2378085	186873	4653
b1-02-global-storage-registration	baseline	b	canonical_user_shard	user_shard	3259121	1161358	3001399	214720	5384	5341	5341	977	976	14	13	33290	8	3f4ace45feb959590d69de30b2fb10132c2efc06f4340c76c960c75707143f24	ac9f74771d73618d25538d8566c1e113057c974fbeff6f17e71e3077cc664d48	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3464190	1140945	3203202	217277	6103
b1-02-global-storage-registration	baseline	b	canonical_scale_replica	scale_replica	2898215	1044091	2660428	200393	4737	4700	4700	925	924	11	10	28760	5	4eaa18fe34a483d72d28541cadb691d8aa36f6f5bef39aef6322572c3322384b	9918a2c1ef35b295a69f43870037f0295511e2b854288a70e40d6f356d72a15a	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3078355	1025138	2837328	202969	5399
b1-02-global-storage-registration	baseline	b	canonical_root	root	7097122	2523692	6659744	333758	9641	9596	9596	1652	1651	12	11	88042	6	6b92e3f5a7f2cba26bb8459a3f80b4cb2789ab70f896e97eb3ea30e10591dcdd	a77bb1fc2c17b4f4cb643ecd5522d02bf1f8c99280ceff03e30e3f56052f9f5d	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7543046	2454703	7100961	337125	10983
b1-02-global-storage-registration	baseline	b	canonical_fleet_coordinator	fleet_coordinator	3497977	1215581	3247309	199123	4497	4463	4463	883	882	7	6	43510	2	99912d80cd27cbf7a80b6b3cf4526c08b682a63dd306294e0d8a2816eaa5b767	7c7c37fff6ba4522e3ec8f01cb64e3ad2f209e70deb354ffae5b82e4dfeee1dc	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3721861	1182054	3468047	201465	5324
b1-02-global-storage-registration	baseline	b	canonical_wasm_store	wasm_store	2452131	890086	2254620	177039	4283	4244	4244	840	839	11	10	12459	5	9917751b526409179968fc949232ad9961f5e52948a0aa864d56061caaed3fd8	48609888291021b47252993b9f3ff58a18aa0457ba3c2802dcb56be6357b4d21	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2608460	870170	2408151	179229	4922
b1-02-global-storage-registration	variant	a	canonical_app	app	2878960	1036225	2643043	199295	4663	4626	4626	890	889	10	9	28177	4	5149b157adffe5a2efb3baeadf8626d4d39dcf7a9d483287ad105b9d001ba66c	b0c8213aa88aa7f7ed8b3614c09f09114198458bfe15e23554b3c712316404ee	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3056555	1017530	2817729	201588	5277
b1-02-global-storage-registration	variant	a	canonical_index_hub	index_hub	2664513	958505	2437656	190903	4342	4303	4303	828	827	10	9	27959	4	e0a649b0956fb9ef50ad29600ecb3b4db4bd9934c4c58904e2b306e814488d6d	1de1219d6aa154670fdcf6be820bece1e82c906a99343a6797336c66075ce108	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2833657	940721	2604206	192900	4965
b1-02-global-storage-registration	variant	a	canonical_test	test	3193537	1137074	2937102	213370	5183	5144	5144	941	940	12	11	33804	6	eec797f54a31d22420a98054a06f4df6f9ba9046da72be2dd36eed4250962810	e1fd05dcca9cff5733d927ff9247ea42a4c23fa91dc10cf412987cf8afa8159e	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3392689	1115567	3133203	215768	5849
b1-02-global-storage-registration	variant	a	canonical_user_hub	user_hub	3322733	1185689	3064968	217622	5466	5427	5427	946	945	15	14	30421	9	0c45458c50c6cfaa15620cbd1b1c5dc08b7f77571d08312bc2ce0c4fc7a3dbd5	222eea4b134bac6e816c83bea421b613a870010a96fd27ed19049bc229847aa0	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3529004	1168302	3268228	219968	6159
b1-02-global-storage-registration	variant	a	canonical_scale_hub	scale_hub	3244310	1154857	2990083	215213	5290	5251	5251	933	932	12	11	29665	6	d1cdc92eb94e54873cfeb65feb8f974e9d8659ff804a820327c71664ea851930	d8d42a6e3c6e4dab272d0d4e9814e3bebc515d88b2831e75a4dd72b92f6727fe	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3447640	1138259	3190428	217544	5972
b1-02-global-storage-registration	variant	a	canonical_index_child	index_child	2433395	883504	2215589	183699	3989	3950	3950	805	804	10	9	26552	4	a8cf2cd0413dcc8ce90c607149f950dce187da930598ea560f9ddd38c2921b2c	436f9ae1cc3983bb1dc3f8e7fae4878b3944aefab3f60e5abccecebd934d590b	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2586472	865213	2366184	185628	4559
b1-02-global-storage-registration	variant	a	canonical_user_shard	user_shard	3250595	1158703	2993726	213976	5339	5296	5296	945	944	14	13	33290	8	259f3310b76af8806e83a16c95388c882bf198b8ba0fd3da8683b74b8196d322	af7b13b2f0f563dd67bfc10425ca905c42a084793dc3cfd3d06b89e296686df2	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3453515	1137712	3193671	216288	6012
b1-02-global-storage-registration	variant	a	canonical_scale_replica	scale_replica	2889680	1041060	2652747	199649	4691	4654	4654	893	892	11	10	28760	5	ded412f1fb7b11b79a5c9480121f8aa69e900878483ba710ca33609a818eafbd	74ef9b45a7d554bac878178f1dddfca22f8e19f0e748bdeab76f8461d43a86b8	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3067593	1022522	2827711	201980	5307
b1-02-global-storage-registration	variant	a	canonical_root	root	7084982	2519436	6648659	332894	9566	9521	9521	1594	1593	12	11	88042	6	0d6f613e43bc0d587260259cea6849b80b57d8c7c4c2d97c5c4d56dde81ee933	d34ac8a1202317d392b429f675087a0269d38c9188a13f244f25dd1ca0250747	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7527029	2450598	7086528	335824	10816
b1-02-global-storage-registration	variant	a	canonical_fleet_coordinator	fleet_coordinator	3299577	1148247	3054969	193352	4331	4297	4297	832	831	7	6	43510	2	c80dfecbd1fe7caf58b3ecb085a02551ae668c71a3f537198ae6c14ed6fa6567	d39334818d47a15eae4ceb02cbf8616c65cecab832a81bc38e355fdddb522dd9	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3506745	1116891	3259325	195452	5066
b1-02-global-storage-registration	variant	a	canonical_wasm_store	wasm_store	2441587	886584	2245423	175830	4223	4184	4184	795	794	11	10	12459	5	29f8f491d2b8cc259137db6189b3c048ba3d98a22fcaf9cbf42a701505c89973	e218a98f1647e11e90ebdfc7434168e40de55904bef809d148fb2b0d3a3c4641	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2595226	866857	2396567	177792	4799
b1-02-global-storage-registration	variant	b	canonical_app	app	2878960	1036225	2643043	199295	4663	4626	4626	890	889	10	9	28177	4	5149b157adffe5a2efb3baeadf8626d4d39dcf7a9d483287ad105b9d001ba66c	b0c8213aa88aa7f7ed8b3614c09f09114198458bfe15e23554b3c712316404ee	23a46a416a5337268ac729a02ef9d53d350e2adc0fe847d5f80097f01acf48b8	3056555	1017530	2817729	201588	5277
b1-02-global-storage-registration	variant	b	canonical_index_hub	index_hub	2664513	958505	2437656	190903	4342	4303	4303	828	827	10	9	27959	4	e0a649b0956fb9ef50ad29600ecb3b4db4bd9934c4c58904e2b306e814488d6d	1de1219d6aa154670fdcf6be820bece1e82c906a99343a6797336c66075ce108	f8dde730be71f9ddb0224dfb8f365685f2579d880cc37e98a6886b0535180c44	2833657	940721	2604206	192900	4965
b1-02-global-storage-registration	variant	b	canonical_test	test	3193537	1137074	2937102	213370	5183	5144	5144	941	940	12	11	33804	6	eec797f54a31d22420a98054a06f4df6f9ba9046da72be2dd36eed4250962810	e1fd05dcca9cff5733d927ff9247ea42a4c23fa91dc10cf412987cf8afa8159e	d11737484d3563127fb6cb9f76d439a9f3e72556e977f70733e7d338985a4ad6	3392689	1115567	3133203	215768	5849
b1-02-global-storage-registration	variant	b	canonical_user_hub	user_hub	3322733	1185689	3064968	217622	5466	5427	5427	946	945	15	14	30421	9	0c45458c50c6cfaa15620cbd1b1c5dc08b7f77571d08312bc2ce0c4fc7a3dbd5	222eea4b134bac6e816c83bea421b613a870010a96fd27ed19049bc229847aa0	905207f61736c3c53ed54fda3dd68252c44065199c26b194f2770d26368d4c16	3529004	1168302	3268228	219968	6159
b1-02-global-storage-registration	variant	b	canonical_scale_hub	scale_hub	3244310	1154857	2990083	215213	5290	5251	5251	933	932	12	11	29665	6	d1cdc92eb94e54873cfeb65feb8f974e9d8659ff804a820327c71664ea851930	d8d42a6e3c6e4dab272d0d4e9814e3bebc515d88b2831e75a4dd72b92f6727fe	a4f07b544ad72d4fbe8dae44d64578f016f6b68aa95d89e9795724ea2c9dd5cb	3447640	1138259	3190428	217544	5972
b1-02-global-storage-registration	variant	b	canonical_index_child	index_child	2433395	883504	2215589	183699	3989	3950	3950	805	804	10	9	26552	4	a8cf2cd0413dcc8ce90c607149f950dce187da930598ea560f9ddd38c2921b2c	436f9ae1cc3983bb1dc3f8e7fae4878b3944aefab3f60e5abccecebd934d590b	e48c0cd06b2226b109bc232f10a3b0bfc2349974ac668fc26d28ae238da06b55	2586472	865213	2366184	185628	4559
b1-02-global-storage-registration	variant	b	canonical_user_shard	user_shard	3250595	1158703	2993726	213976	5339	5296	5296	945	944	14	13	33290	8	259f3310b76af8806e83a16c95388c882bf198b8ba0fd3da8683b74b8196d322	af7b13b2f0f563dd67bfc10425ca905c42a084793dc3cfd3d06b89e296686df2	71ee0c358fad225f964aa71e01af12a3c08a72829c6fff189fc5d57d70698a96	3453515	1137712	3193671	216288	6012
b1-02-global-storage-registration	variant	b	canonical_scale_replica	scale_replica	2889680	1041060	2652747	199649	4691	4654	4654	893	892	11	10	28760	5	ded412f1fb7b11b79a5c9480121f8aa69e900878483ba710ca33609a818eafbd	74ef9b45a7d554bac878178f1dddfca22f8e19f0e748bdeab76f8461d43a86b8	a908ffd66c6777c6e00f587e85a80ccbe09513f73dfc09433fefec93dec4a344	3067593	1022522	2827711	201980	5307
b1-02-global-storage-registration	variant	b	canonical_root	root	7084982	2519436	6648659	332894	9566	9521	9521	1594	1593	12	11	88042	6	0d6f613e43bc0d587260259cea6849b80b57d8c7c4c2d97c5c4d56dde81ee933	d34ac8a1202317d392b429f675087a0269d38c9188a13f244f25dd1ca0250747	806dde0018643605d58f496261e48ca0950db5391463c887c24c3bb34e63e4b4	7527029	2450598	7086528	335824	10816
b1-02-global-storage-registration	variant	b	canonical_fleet_coordinator	fleet_coordinator	3299577	1148247	3054969	193352	4331	4297	4297	832	831	7	6	43510	2	c80dfecbd1fe7caf58b3ecb085a02551ae668c71a3f537198ae6c14ed6fa6567	d39334818d47a15eae4ceb02cbf8616c65cecab832a81bc38e355fdddb522dd9	51fd22fd1e9c038d673fdabc6ea02881e12179199c73974f7d4637477e0d5c66	3506745	1116891	3259325	195452	5066
b1-02-global-storage-registration	variant	b	canonical_wasm_store	wasm_store	2441587	886584	2245423	175830	4223	4184	4184	795	794	11	10	12459	5	29f8f491d2b8cc259137db6189b3c048ba3d98a22fcaf9cbf42a701505c89973	e218a98f1647e11e90ebdfc7434168e40de55904bef809d148fb2b0d3a3c4641	89e2f95c4ac284c099e95d2102df8995e0f5332c50a85e3f3d2ffed918e16fa6	2595226	866857	2396567	177792	4799
